date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2024-12-04,2412,4993361,620306496,124.0,124.5,123.5,124.5,1.0,2949
2024-12-05,2412,3376295,419612798,124.5,124.5,124.0,124.0,-0.5,2904
2024-12-06,2412,4172969,518961718,124.5,124.5,124.0,124.5,0.5,2765
2024-12-09,2412,4469420,556649802,124.0,125.0,124.0,124.5,0.0,3261
2024-12-10,2412,4416369,550329774,124.0,125.0,124.0,124.5,0.0,3198
2024-12-11,2412,9521439,1177896226,124.5,124.5,123.5,123.5,-1.0,3721
2024-12-12,2412,4221005,522596502,123.5,124.0,123.5,123.5,0.0,2251
2024-12-13,2412,6415236,792873908,123.5,124.0,123.0,123.5,0.0,3340
2024-12-16,2412,6437909,794757978,123.5,124.0,123.0,123.0,-0.5,3461
2024-12-17,2412,10222760,1266142807,123.5,124.5,123.5,123.5,0.5,3229
2024-12-18,2412,5666177,702950640,123.5,124.5,123.5,124.0,0.5,3572
2024-12-19,2412,6244250,772812898,123.5,124.0,123.5,123.5,-0.5,3866
2024-12-20,2412,9231753,1137877859,123.5,124.0,123.0,123.0,-0.5,4475
2024-12-23,2412,6092927,756092415,123.5,124.5,123.0,124.5,1.5,3537
2024-12-24,2412,7045496,873165487,124.5,124.5,123.5,123.5,-1.0,3166
2024-12-25,2412,2197077,272341007,124.0,124.5,123.5,124.0,0.5,1685
2024-12-26,2412,2090195,259692512,124.0,124.5,124.0,124.0,0.0,1528
2024-12-27,2412,3286421,408359961,124.0,124.5,124.0,124.5,0.5,1569
2024-12-30,2412,3454358,428699454,124.0,124.5,124.0,124.0,-0.5,2152
2024-12-31,2412,8648857,1068783896,124.0,124.5,123.0,123.5,-0.5,3216
2025-01-02,2412,10306331,1266524257,123.5,124.0,122.5,123.0,-0.5,7253
2025-01-03,2412,2915039,358180784,123.0,123.5,122.5,122.5,-0.5,1913
2025-01-06,2412,6414285,793122573,123.0,124.0,123.0,123.5,1.0,3696
2025-01-07,2412,5105180,630312259,124.0,124.0,123.0,123.0,-0.5,2733
2025-01-08,2412,7683360,950879028,123.5,124.5,123.0,123.5,0.5,3213
2025-01-09,2412,5516189,679885540,123.5,124.0,123.0,123.0,-0.5,2392
2025-01-10,2412,6084755,747749976,123.0,123.5,122.5,123.0,0.0,3111
2025-01-13,2412,8494653,1042969975,122.5,123.0,122.5,123.0,0.0,3847
2025-01-14,2412,4605748,567503608,123.0,123.5,123.0,123.5,0.5,1919
2025-01-15,2412,4608940,567992374,123.5,123.5,123.0,123.5,0.0,2396
2025-01-16,2412,4221329,521669847,123.5,124.0,123.0,124.0,0.5,2417
2025-01-17,2412,4008341,496377036,123.5,124.0,123.5,124.0,0.0,2146
2025-01-20,2412,2315725,286369187,124.0,124.0,123.5,123.5,-0.5,1911
2025-01-21,2412,3793832,468402675,123.5,124.0,123.0,123.5,0.0,2535
2025-01-22,2412,7509147,931972658,124.0,124.5,123.5,124.5,1.0,2774
2025-02-03,2412,13563731,1694358393,124.5,125.5,124.0,125.5,1.0,7093
2025-02-04,2412,9420479,1179712417,125.5,126.0,125.0,125.0,-0.5,3470
2025-02-05,2412,9252015,1163884757,126.0,126.0,125.0,126.0,1.0,4267
2025-02-06,2412,5363667,674787624,126.0,126.0,125.0,126.0,0.0,2711
2025-02-07,2412,5883700,738414260,125.5,126.0,125.0,126.0,0.0,3586
2025-02-10,2412,5767450,723277303,125.5,126.0,125.0,125.5,-0.5,3501
2025-02-11,2412,3242743,407348660,125.5,126.0,125.5,125.5,0.0,1891
2025-02-12,2412,7279185,917725195,126.0,126.5,125.5,126.0,0.5,3121
2025-02-13,2412,6377921,803150653,126.0,126.5,125.5,125.5,-0.5,3434
2025-02-14,2412,3679507,462526072,126.0,126.0,125.5,125.5,0.0,1949
2025-02-17,2412,4777332,600702275,126.0,126.0,125.5,126.0,0.5,3909
2025-02-18,2412,6498055,819549683,126.0,126.5,125.5,126.5,0.5,3493
2025-02-19,2412,9494724,1200058042,126.5,127.0,126.0,126.5,0.0,4155
2025-02-20,2412,3365924,425110272,126.5,126.5,126.0,126.5,0.0,1831
2025-02-21,2412,4725293,598827612,126.5,127.0,126.0,127.0,0.5,2098
2025-02-24,2412,5750325,729114357,126.5,127.0,126.0,127.0,0.0,2644
2025-02-25,2412,3801957,481420330,126.5,127.0,126.5,126.5,-0.5,2313
2025-02-26,2412,7932147,1007801476,126.5,127.5,126.5,127.5,1.0,4359
2025-02-27,2412,18345818,2344528996,128.0,128.0,127.0,128.0,0.5,4797
2025-03-03,2412,11729616,1504333243,128.0,128.5,127.5,128.5,0.5,5217
2025-03-04,2412,8866292,1132495339,128.5,128.5,127.0,127.0,-1.5,3772
2025-03-05,2412,6411264,818252630,127.5,128.0,127.0,127.5,0.5,3696
2025-03-06,2412,6077362,777322587,128.0,128.0,127.5,128.0,0.5,3338
2025-03-07,2412,8553758,1093713040,128.0,128.5,127.5,128.0,0.0,4852
2025-03-10,2412,6582677,842509350,128.0,128.5,127.5,128.0,0.0,4416
2025-03-11,2412,13396049,1708271188,127.5,128.5,127.0,127.5,-0.5,5520
2025-03-12,2412,6534893,836727505,127.5,128.5,127.5,128.0,0.5,2833
2025-03-13,2412,4235306,543226545,128.5,128.5,128.0,128.5,0.5,2252
2025-03-14,2412,17334314,2222641700,128.5,129.0,127.0,128.5,0.0,5274
2025-03-17,2412,6452280,826687120,128.0,128.5,127.5,128.0,-0.5,3345
2025-03-18,2412,14530222,1871592010,128.5,129.5,128.5,129.0,1.0,3637
2025-03-19,2412,5635892,725654660,129.0,129.0,128.5,128.5,-0.5,3249
2025-03-20,2412,9501344,1225824126,129.0,129.5,128.5,129.0,0.5,3061
2025-03-21,2412,15728454,2038271021,129.0,130.0,128.5,130.0,1.0,4704
2025-03-24,2412,4353886,562824461,130.0,130.0,129.0,129.0,-1.0,3303
2025-03-25,2412,4376771,565130173,129.5,129.5,128.5,129.0,0.0,2631
2025-03-26,2412,3238189,417527075,129.5,129.5,128.5,129.0,0.0,2092
2025-03-27,2412,6784470,879219840,129.0,130.0,128.5,130.0,1.0,3492
2025-03-28,2412,5297359,687479124,129.5,130.0,129.0,130.0,0.0,3364
2025-03-31,2412,16340579,2103181655,129.0,129.5,128.0,128.5,-1.5,5740
2025-04-01,2412,9281123,1203257442,129.0,130.0,129.0,130.0,1.5,4376
2025-04-02,2412,8540026,1108327565,129.5,130.0,129.0,130.0,0.0,4058
2025-04-07,2412,53166902,6601387520,123.0,127.0,122.0,124.0,-6.0,29634
2025-04-08,2412,31091480,3927016586,125.5,127.5,125.0,127.0,3.0,14101
2025-04-09,2412,36791910,4679317177,126.0,129.0,125.0,126.0,-1.0,13686
2025-04-10,2412,40541465,5160870468,129.0,129.5,126.0,127.0,1.0,15933
2025-04-11,2412,21437083,2748701431,127.5,129.0,127.0,128.5,1.5,7845
2025-04-14,2412,12946305,1655999960,128.0,129.0,127.0,127.5,-1.0,6132
2025-04-15,2412,13223379,1699613372,128.0,129.0,127.5,129.0,1.5,5068
2025-04-16,2412,13905736,1788371637,128.5,129.5,128.0,128.5,-0.5,5447
2025-04-17,2412,7183217,922959415,129.0,129.0,128.0,128.0,-0.5,3062
2025-04-18,2412,5919358,759093166,129.0,129.0,127.5,128.0,0.0,2738
2025-04-21,2412,5882174,750527201,128.0,128.5,127.0,127.0,-1.0,2981
2025-04-22,2412,14128378,1813911597,128.0,129.0,127.0,128.0,1.0,4524
2025-04-23,2412,11780905,1504040709,128.5,129.0,127.0,127.5,-0.5,5214
2025-04-24,2412,11573631,1468586368,127.5,128.0,126.5,127.0,-0.5,6524
2025-04-25,2412,11392576,1444176795,127.0,127.5,126.5,126.5,-0.5,5539
2025-04-28,2412,13807967,1757975656,127.0,128.0,126.5,128.0,1.5,4040
2025-04-29,2412,12357252,1590454542,128.0,129.0,127.5,129.0,1.0,5090
2025-04-30,2412,9612531,1242629718,129.0,129.5,128.5,129.5,0.5,4365
2025-05-02,2412,9213877,1183376043,129.5,129.5,128.0,128.5,-1.0,5256
2025-05-05,2412,12195175,1575013034,129.0,129.5,128.5,129.5,1.0,4943
2025-05-06,2412,18341108,2385556684,129.5,130.5,129.5,130.0,0.5,7161
2025-05-07,2412,15242178,1991509841,130.5,131.0,130.0,131.0,1.0,5466
2025-05-08,2412,8336258,1084725741,131.0,131.0,129.5,129.5,-1.5,2965
2025-05-09,2412,10652384,1386717036,129.5,131.0,129.0,131.0,1.5,5271
2025-05-12,2412,8339676,1090456517,131.0,131.0,130.0,131.0,0.0,4096
2025-05-13,2412,8793922,1144665530,130.0,131.0,130.0,130.0,-1.0,3849
2025-05-14,2412,13276914,1718816653,130.5,130.5,129.0,129.5,-0.5,7177
2025-05-15,2412,11032044,1439276988,129.5,131.0,129.0,131.0,1.5,5651
2025-05-16,2412,6692420,877326314,131.0,131.5,130.5,131.0,0.0,2942
2025-05-19,2412,6851528,898356409,131.0,131.5,130.5,131.0,0.0,2921
2025-05-20,2412,10512474,1384395080,131.5,132.0,131.5,131.5,0.5,4852
2025-05-21,2412,9099804,1200524389,132.0,132.5,131.5,132.5,1.0,5026
2025-05-22,2412,11357970,1507842106,132.0,133.0,132.0,133.0,0.5,6209
2025-05-23,2412,5551099,737306184,133.0,133.0,132.0,133.0,0.0,2977
2025-05-26,2412,9775428,1297242197,133.0,133.0,132.0,133.0,0.0,5386
2025-05-27,2412,13014563,1719420352,133.0,133.0,131.5,131.5,-1.5,5308
2025-05-28,2412,12822050,1687758485,131.5,132.5,131.0,132.0,0.5,6362
2025-05-29,2412,31870641,4145048515,132.5,132.5,129.5,129.5,-2.5,9333
2025-06-02,2412,13518946,1762674678,130.0,131.5,129.5,131.5,2.0,5645
2025-06-03,2412,24767539,3230898854,131.5,132.0,130.0,130.0,-1.5,5893
2025-06-04,2412,11262493,1461126896,130.5,130.5,129.5,129.5,-0.5,4466
2025-06-05,2412,7123973,925691556,129.5,130.5,129.5,130.0,0.5,3359
2025-06-06,2412,6622827,863265095,130.5,131.0,130.0,130.0,0.0,2705
2025-06-09,2412,11649583,1534492692,130.0,132.5,130.0,132.5,2.5,5798
2025-06-10,2412,9441844,1253353144,132.0,133.0,131.5,133.0,0.5,4574
2025-06-11,2412,7462063,991361640,132.5,133.0,132.5,133.0,0.0,4465
2025-06-12,2412,10010424,1337610594,133.0,134.0,132.5,134.0,1.0,5173
2025-06-13,2412,12124892,1631371809,133.0,135.0,133.0,135.0,1.0,5960
2025-06-16,2412,11307356,1537512756,135.0,137.0,134.5,136.0,1.0,5190
2025-06-17,2412,8479390,1155213949,136.0,137.0,135.5,136.5,0.5,4569
2025-06-18,2412,7910603,1079508739,136.0,137.0,135.5,137.0,0.5,5400
2025-06-19,2412,8576951,1168350274,136.0,137.0,135.5,136.5,-0.5,7059
2025-06-20,2412,8480841,1156964305,136.0,137.0,136.0,136.5,0.0,3593
2025-06-23,2412,7056649,961071143,136.0,136.5,135.5,136.5,0.0,4602
2025-06-24,2412,9146311,1246586042,136.5,137.0,135.5,135.5,-1.0,4899
2025-06-25,2412,7233408,988489072,136.5,137.0,136.0,137.0,1.5,4135
2025-06-26,2412,10565064,1442035221,136.5,137.0,135.5,137.0,0.0,5946
2025-06-27,2412,10364811,1415571124,136.5,137.5,136.0,136.5,-0.5,5631
2025-06-30,2412,10927688,1481700918,136.5,136.5,135.0,135.0,-1.5,5954
2025-07-01,2412,16903244,2294373958,135.5,137.0,134.5,135.0,0.0,7052
2025-07-02,2412,13146527,1777375766,135.0,136.0,134.5,134.5,-0.5,5462
2025-07-03,2412,27198117,3540750204,130.0,131.0,129.5,131.0,0.0,13269
2025-07-04,2412,26203580,3421739813,131.0,132.5,130.0,130.5,-0.5,9382
2025-07-07,2412,18681792,2419727615,130.5,131.0,128.5,130.0,-0.5,10813
2025-07-08,2412,9835210,1269025769,130.5,130.5,128.5,129.0,-1.0,6481
2025-07-09,2412,7662811,984086148,129.0,129.0,128.0,128.0,-1.0,5576
2025-07-10,2412,9424678,1219762880,128.5,130.0,128.5,130.0,2.0,4828
2025-07-11,2412,12444981,1622873640,130.0,131.0,129.5,130.5,0.5,4970
2025-07-14,2412,11272359,1470662199,130.5,131.0,130.0,130.5,0.0,4041
2025-07-15,2412,7622550,988033663,130.0,130.5,129.0,129.5,-1.0,4807
2025-07-16,2412,8750037,1138561854,129.5,130.5,129.0,130.5,1.0,4865
2025-07-17,2412,6667194,869806562,130.5,131.0,129.5,130.5,0.0,3740
2025-07-18,2412,12284180,1591419527,130.5,131.0,129.0,129.0,-1.5,7140
2025-07-21,2412,8898883,1151245221,130.0,130.5,129.0,129.0,0.0,4483
2025-07-22,2412,9691629,1259728952,129.5,130.5,129.0,130.5,1.5,4317
2025-07-23,2412,12122640,1579201192,130.5,131.0,129.5,130.0,-0.5,4046
2025-07-24,2412,10755462,1392575299,129.5,130.0,129.0,129.5,-0.5,5049
2025-07-25,2412,7159447,925945148,130.0,130.5,129.0,129.0,-0.5,4131
2025-07-28,2412,6486662,838102400,129.5,129.5,128.5,129.5,0.5,3509
2025-07-29,2412,8007148,1034390038,129.5,129.5,128.5,129.0,-0.5,3058
2025-07-30,2412,8203525,1062649916,130.0,130.0,129.0,129.5,0.5,3185
2025-07-31,2412,9099952,1174909674,129.0,129.5,128.5,129.0,-0.5,3795
2025-08-01,2412,6845260,888492661,129.0,130.5,129.0,129.5,0.5,3574
2025-08-04,2412,9794605,1279243438,129.5,131.0,129.5,131.0,1.5,4490
2025-08-05,2412,11087344,1460250833,131.0,132.0,130.5,132.0,1.0,4656
2025-08-06,2412,15357757,2039484058,132.5,133.5,132.0,132.5,0.5,6932
2025-08-07,2412,10237314,1359122221,132.5,133.5,132.0,132.5,0.0,5466
2025-08-08,2412,9747792,1301377681,132.5,134.0,132.0,134.0,1.5,4892
2025-08-11,2412,9390401,1260864092,133.5,135.0,133.5,134.5,0.5,5150
2025-08-12,2412,10353496,1395826409,134.5,135.0,134.0,135.0,0.5,6312
2025-08-13,2412,7327432,986337502,134.5,135.0,134.0,134.5,-0.5,4002
2025-08-14,2412,9851316,1330977727,134.5,136.0,134.0,134.5,0.0,4249
2025-08-15,2412,7406712,1002220813,135.5,136.0,134.5,135.0,0.5,7307
2025-08-18,2412,10480289,1428283998,134.5,137.0,134.5,137.0,2.0,6038
2025-08-19,2412,9192997,1263928136,136.5,138.0,136.0,138.0,1.0,6238
2025-08-20,2412,9072180,1240019473,138.0,138.0,136.0,136.5,-1.5,5972
2025-08-21,2412,7732211,1062178686,137.0,138.0,136.5,137.5,1.0,4552
2025-08-22,2412,7448257,1016790190,137.5,137.5,136.0,136.0,-1.5,4548
2025-08-25,2412,8387570,1135575636,136.0,136.5,135.0,135.5,-0.5,7107
2025-08-26,2412,39816147,5319650918,134.5,134.5,133.5,133.5,-2.0,8524
2025-08-27,2412,6658576,889385586,133.5,134.5,133.0,134.0,0.5,6712
2025-08-28,2412,8097705,1080854818,134.5,134.5,133.0,133.0,-1.0,5620
2025-08-29,2412,7636184,1015516055,133.5,134.0,132.5,132.5,-0.5,5616
2025-09-01,2412,4168582,557621038,133.5,134.5,133.0,134.0,1.5,3169
2025-09-02,2412,3857749,519610021,134.0,135.0,134.0,135.0,1.0,3378
2025-09-03,2412,4953867,666351828,134.5,135.5,134.0,134.0,-1.0,4023
2025-09-04,2412,4219408,567880842,135.0,135.0,134.0,135.0,1.0,2641
2025-09-05,2412,4359568,586308660,135.0,135.5,134.0,134.5,-0.5,3889
2025-09-08,2412,3700203,497572768,134.5,135.0,134.0,134.5,0.0,3316
2025-09-09,2412,5381846,726909115,134.5,135.5,134.0,135.5,1.0,3397
2025-09-10,2412,3854003,521385279,135.0,136.0,134.5,135.5,0.0,3393
2025-09-11,2412,6070812,819431547,135.0,136.0,134.5,134.5,-1.0,3871
2025-09-12,2412,3949051,533867995,135.5,136.0,134.5,135.5,1.0,3155
2025-09-15,2412,4591025,619569596,135.5,135.5,134.5,135.0,-0.5,3170
2025-09-16,2412,4855293,651859115,134.5,135.0,134.0,134.0,-1.0,3548
2025-09-17,2412,4109871,551764122,134.5,135.0,134.0,134.5,0.5,3237
2025-09-18,2412,4681040,627012617,134.5,135.0,133.5,134.0,-0.5,3454
2025-09-19,2412,12197563,1632887577,134.0,134.5,133.5,134.0,0.0,4362
2025-09-22,2412,3656760,488878449,134.5,134.5,133.5,133.5,-0.5,3156
2025-09-23,2412,3398690,453934829,133.5,134.0,133.0,133.5,0.0,2622
2025-09-24,2412,3981283,533238760,134.0,134.5,133.5,134.5,1.0,2941
2025-09-25,2412,4944064,660989146,134.5,134.5,133.5,133.5,-1.0,3546
2025-09-26,2412,7779071,1043921584,133.5,135.0,133.0,134.5,1.0,4260
2025-09-30,2412,13067472,1747979017,135.0,135.0,133.0,133.5,-1.0,6713
2025-10-01,2412,3436616,460321185,134.0,134.5,133.5,134.5,1.0,2810
2025-10-02,2412,5670600,755976122,134.0,134.0,133.0,133.0,-1.5,5064
2025-10-03,2412,7990150,1062935513,133.5,134.0,132.5,133.0,0.0,6314
2025-10-07,2412,5858385,780163474,133.0,134.0,132.5,133.0,0.0,4313
2025-10-08,2412,4057417,541340326,134.0,134.0,133.0,133.5,0.5,3105
2025-10-09,2412,5673544,753823988,133.0,133.5,132.5,133.0,-0.5,4750
2025-10-13,2412,12798892,1691638176,133.0,133.0,131.5,132.5,-0.5,7981
2025-10-14,2412,6655304,880982473,132.0,133.0,132.0,132.5,0.0,4812
2025-10-15,2412,10324494,1362543652,132.0,132.5,131.5,131.5,-1.0,7868
2025-10-16,2412,5152506,679390882,132.0,132.5,131.5,132.0,0.5,4159
2025-10-17,2412,4328971,575011593,133.0,133.0,132.5,133.0,1.0,2857
2025-10-20,2412,3741036,498030400,133.0,133.5,133.0,133.0,0.0,2596
2025-10-21,2412,2450203,326200028,133.5,133.5,133.0,133.0,0.0,2263
2025-10-22,2412,4024371,536319580,133.0,133.5,133.0,133.5,0.5,2361
2025-10-23,2412,4409010,588794218,133.0,134.0,133.0,134.0,0.5,2517
2025-10-27,2412,15556431,2061520100,134.0,134.0,131.5,132.0,-2.0,8507
2025-10-28,2412,11442918,1509697197,132.5,133.0,131.5,132.0,0.0,6509
2025-10-29,2412,6248913,825008627,132.0,133.0,131.5,132.0,0.0,3629
2025-10-30,2412,15289270,2008439172,132.5,132.5,130.5,131.5,-0.5,9907
2025-10-31,2412,5591706,734142333,132.0,132.0,130.5,131.0,-0.5,3462
2025-11-03,2412,7294635,961556824,132.0,133.0,131.0,131.5,0.5,4105
2025-11-04,2412,9169494,1202133580,131.5,132.5,130.5,131.0,-0.5,6671
2025-11-05,2412,6226844,815653793,131.5,132.0,130.0,132.0,1.0,4931
2025-11-06,2412,6378943,841144491,132.0,132.5,131.5,131.5,-0.5,3656
2025-11-07,2412,7556137,1000396055,131.0,133.0,130.5,132.5,1.0,4218
2025-11-10,2412,3283589,436018483,132.5,133.0,132.0,133.0,0.5,2885
